position_idx,position,match_title
3956,Associate Dean of Admission & Director of International Recruitment at Carleton College,Recruitment Director
3957,"Clinical & Consulting Psychologist, Author",Clinical Psychologist
3960,Director of Private Duty at Benefis Health System,Health Director
3961,Associate Engineer of R&D at GS Medical USA,Medical Engineer
3964,Interpreter Translator at LanLineS,Interpreter
3965,Senior Software Engineer,Software Engineer
3966,Division Director - Nature Preserves and Natural Resources at Mecklenburg County Park and Recreation | Park and Recreation Professional | Conservation Biologist | Environmental Scientist,Division Director
3967,Market President Agribusiness First Interstate Bank,Bank President
3969,Director of Research and Development at Tula Health,Director of Research and Development
3970,Chaplain. Veteran. Visionary.,Chaplain
3971,Assistant Vice President - Nonqualified at Principal Financial Group,President
3974,Inventor - Sole Proprietor at AVIATRIUM,Inventor
3975,Event Coordinator,"Entertainment and Recreation Managers, Except Gambling - Event Coordinator"
3982,Advisory Operations Specialist II at Advisor Group,Advisor
3985,Infantry Officer of United States America,Infantry Officer
3986,Senior Group Counselor at Santa Clara County Probation Department,Probation Counselor
3987,Operations and Technical Services Manager/Guru,Technical Services Manager
3988,"Deputy Director, Abortion Campaigns at The Hub Project",Project Director
3989,Operations Coordinator,General and Operations Managers - Operations Coordinator
3990,Chemistry Teacher at School Distict of Cheltenham Township,Chemistry Teacher
3996,Fisherman on John's crew,Fisherman
3997,"Customer Service and Sales Professional, Actress / Singer / Dancer",Actress
3999,"Associate Professor, Manhattan College",C++ Professor
4001,Engineering Technician/Professional Scuba Diver,Scuba Diver
4003,Manager at Lacey Veterans Services Hub,Services Manager
4006,Executive Administrator at Hilton Corporate,Corporate Executive
4007,Biomedical Engineering and Electrical Engineering Student at Case Western Reserve University,Biomedical Engineering Aide
4008,Sr. Associate Director for UT Knoxville's Academic Success Center,Director
4010,Professional,Professional Equipment Sales and Service Manager
4015,Garnishment Administrator at CornerStone,Administrator
4018,Former Submarine Nuclear Electrician turned Electrical Engineer,Electrical Engineer
4019,Controls Engineer,Flight Controls Engineer
4023,Dietetic Intern and Graduate Student at Oklahoma State University,Graduate Student
4029,Team Leader | Distributed Systems | Embedded Software | Video Streaming | Machine Learning,Team Leader
4030,Senior Legal Counsel at Norton Rose Fulbright US LLC,Counsel
4031,"Sr. Director I Global, US and Canada Food + Beverage",Food and Beverage Director
4033,Route Sales Representative,Route Sales Representative (Route Sales Rep)
4034,Office Clerk @ Loma Linda University Health,Office Clerk
4036,New Technology Integration Engineer at Google,Integration Engineer
4038,"Writer, Administrator, Artist",Administrator
4039,"DePauw Graduate • English Major & Political Science Minor, Environmental Fellow, A Midwestern Review Editor",Graduate Fellow
4041,Executive Director at Southside and Dodson Avenue CHCs/Erlanger,Executive Director
4047,"Executive Director, Technology and Data Legal at Morgan Stanley",Executive Director
4049,Facility and Event Manager for Historic Venues,Event Manager
4050,Senior Purchasing Manager at P&G,Purchasing Manager
4053,Vice President People Development at Fusion Education Group,President
4054,Sales Manager and National Trainer,National Sales Manager
4055,"Procurement Manager at Dupré Logistics, LLC",Procurement Manager
4056,Regional Account Manager at Southwest LTC Management,Regional Manager
4057,Vice President of Information Technology at Premier Sotheby's International Realty,President
4059,Campus Director at Vista College,Campus Director
4060,Optician at Lunettes Family Eyecare and Optical Boutique,Optician
4061,"Highly Successful Business Developer, Brand Strategist, Sales Expert, Proven Sell in and Sell Thru Manager.",Business Developer
4063,IAS Supervisor- Fraud Intake at Arvest Bank,Supervisor
4066,Graduate Student,Graduate Student
4069,Software Developer | HTML5 | CSS3 | JavaScript | Node.JS | Express | PostgreSQL | React | Freelance,Software Developer
4070,Marketing Director at Clear Flow Matrix,Director
4072,Pediatric Critical Care Nurse at UChicago Medicine,Pediatric Nurse
4074,Anesthesia Technician at Penn State Milton S Hershey Medical Center,Anesthesia Technician
4079,Environmental Manager at Republic Services,Environmental Manager
4080,Financial Services,Budget Analysts - Financial Services Officer
4083,"mental health advocate, wellness entrepreneur, author for mompreneurs and women entrepreneurs,stress relief helper, self-care advocate, business owner. Being a Better Version of Myself",Health Advocate
4085,Human Resources Benefits Coordinator at Maple Run Unified School District,School Coordinator
4088,Interior Designer & Graduate Interior Architect,Interior Architect
4092,Finance Specialist,Renewable Energy System Finance Specialist
4095,Lead Methods Teacher at CT Department of Higher Education,Education Teacher
4097,"Senior Manager- Commercial Product and Marketing Manager, LEED GA",Marketing Product Manager
4098,Brand Ambassador for Various companies throughout DFW Metroplex | GPA 4.0,Brand Ambassador
4099,"Executive Director @ Arcadia | Health Informatics, VBC",Executive Director
4100,Property Manager at Greystar,Property Manager
4101,Mental Health Care Professional,Clinical and Counseling Psychologists - Mental Health Professional
4104,Experienced Educator and Executive Assistant,Executive Assistant
4105,Operations Manager at Azon,Gas Operations Manager
4107,"Security, Compliance, Identity and Management FastTrack Product Manager",Product Manager
4111,National Talent Acquisition Recruiter at Roth Staffing,Recruiter
4113,Vice President of Operations at Sellers Insurance,President
4116,Nurse Practitioner at VA Medical Center,Nurse Practitioner (NP)
4117,6th Grade Math Teacher at Harlandale ISD,Math Teacher
4118,Purchasing Manager at BMC West,Purchasing Manager
4120,Retirement Plan Support Specialist,Retirement Plan Specialist
4122,Box office Manager and Marketing Associate at Music Box Theatre,Theatre Manager
4125,Biotech Enthusiast | University of Chicago Resident Physician | Jefferson MD | Cornell MBA,Resident Physician
4126,CEO Overmountain Vineyards| Fine Wine| Farming | Team Building| Luxury Villas,Farming
4128,Private Chef /Caterer,Private Chef
4130,Workplace Planning Consultant At Fidelity Investments.,Planning Consultant
4134,Adjunct Instructor at Northcentral Technical College,Adjunct College Instructor
4136,Counseling Psychology Graduate Student at University of St. Thomas,Graduate Student
4137,Licensed Substance Use Disorder Counselor at Discovery House,Substance Use Disorder Counselor
4138,President & Chief Scientific Officer at Stereology Resource Center (SRC Biosciences),President
4139,Civil Engineer - T&G Constructors,Civil Engineer
4140,Sr. Software Engineer at Theorycraft Games,Software Engineer
4143,Teacher History,Economic History Teacher
4144,Application Analyst,Informatics Application Analyst
4146,Regional Rehab Director for Optima Care- New Jersey,Regional Director
4150,Senior Regional Marketing Manager (East US) - White Claw Hard Seltzer + Mike's Hard Lemonade,Regional Manager
4154,Account Executive at monday.com,Account Executive
4157,"PGY1 Pharmacy Resident, Reading Hospital",Pharmacy Resident
4160,Director Of Operations,Director
4161,Healthcare Consultant | Healthcare Analyst | Program Coordinator | Clinical Research Associate,Clinical Coordinator
4162,Operations Manager at University of Phoenix,Gas Operations Manager
4167,"Operating Engineer at Thackray Crane Rental, Inc.",Crane Engineer
4168,Help Desk Supervisor,Supervisor
4174,OCPS School-based Social Worker,School Social Worker
4175,"Motion Graphics Designer | Web Developer | C#, React, JavaScript, CSS, HTML",C Developer
4177,"Director, Life Sciences at New York Academy of Sciences | Science Communicator | Connector | Conference Convener | Public Health",Health Director
4178,Senior Operation Specialist at Greenville County Redevelopment Authority,Redevelopment Specialist
4179,Director of Client Services; Brand and Digital Development,Director
4180,Engineering Supervisor at Cimarron Electric Cooperative,Engineering Supervisor
4181,"VP, Strategic Relationship Manager at FactSet",Relationship Manager
4184,QA Engineer,Software Quality Assurance Analysts and Testers - Quality Assurance Automation Engineer (QA Automation Engineer)
4186,Tax Manager at John Deere,Tax Manager
4188,"Physician Assistant , Summit Medical Group/CityMD",Physician's Assistant
4189,Facilities and Distribution Manager at Seven Stars Bakery,Distribution Manager
4190,Visual Arts Teacher,Arts Teacher
4199,Senior Media Specialist (Designer) at Savannah River Nuclear Solutions; Executive Director of South Carolina Outdoor Press Association,Executive Director
4201,Financial Services Manager,Financial Manager
4207,LMSW,LMSW (Licensed Master Social Worker)
4210,Accountant I at Cincinnati Children's Hospital Medical Center,Accountant
4211,Substance Abuse Counselor at Alabama Department of Corrections,Substance Abuse Counselor
4213,Patient Care Director @ Virginia Hospital Center,Hospital Director
4217,Copywriter,Advertisement Agency Copywriter (Ad Agency Copywriter)
4218,Business Analyst - Financial Services and Insurance at Infosys Consulting,Insurance and Financial Services Agent
4220,Project Manager at Insight Global (ATT),Project Manager (PM)
4221,Procurement / Supply Chain Consultant,Supply Chain Consultant
4225,Robotics Service Engineer at Acieta LLC,Robotics Engineer
4226,Art Director/ Stylist,Art Director
4227,Legislative Aide | Office of Representative Michael Soter | 3L J.D. Candidate - New England Law | Boston,Legislative Aide
4230,Chief of Staff for the Vice President of University Advancement,President
4231,"Quality Control Manger, Organizational Change Manager, Scientist",Change Manager
4232,Associate Executive Director at Society of Tribologists and Lubrication Engineers,Executive Director
4233,Supply Chain/Demand Manager at Thorneburg Hosiery Mills,Supply Chain Manager
4235,Outpatient Therapist,Clinical and Counseling Psychologists - Outpatient Therapist
4237,California Real Estate Specialist,Real Estate Specialist
4239,Administrator,City Administrator
4244,Writer on Law and Politics,Law Writer
4245,Employee Benefits & HR Specialists,Employee Benefits Specialist
4246,Executive Assistant to Executive Team at Bell Bank Park powered by Legacy Sports USA,Executive Assistant
4249,Benefits Consultant,Benefits Consultant
4250,Restoration tech,Water Restoration Tech (Water Restoration Technician)
4251,Fitness / Health Consultant and Educator,Health Educator
4252,Real Estate Agent,Real Estate Brokers - Closing Agent
4253,Kitchen Manager at Applebee's Neighborhood Grill + Bar,Bar Manager
4254,Project Manager at GE Healthcare,Healthcare Manager
4257,"Manager, PeriOperative Services Tacoma at Group Health",Health Manager
4258,Education,Education and Development Manager
4261,Director of Development at the Philadelphia Film Society,Director
